reported_hunt_year,model_target_year,hunt_code,species,average_harvest_age,average_harvest_age_3yr,age_data_available,age_source_file,age_source_page,age_source_table_title,crosswalk_confidence,age_mapping_status,source_package,source_priority,notes
2019,2020,GO6803,Mountain Goat,5,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Nebo; multiple related GO codes.
2019,2020,GO6804,Mountain Goat,3.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF older label Chalk Creek/Kamas; current table used High Uintas Kamas.
2019,2020,GO6805,Mountain Goat,4.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2019,2020,GO6806,Mountain Goat,4.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2019,2020,GO6807,Mountain Goat,4.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2019,2020,GO6808,Mountain Goat,4.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2019,2020,GO6809,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2019,2020,GO6810,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2019,2020,GO6811,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2019,2020,GO6812,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2019,2020,GO6813,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2019,2020,GO6814,Mountain Goat,5.5,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Mt Dutton match.
2019,2020,GO6815,Mountain Goat,4.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2019,2020,GO6817,Mountain Goat,5.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct La Sal Mtns match.
2019,2020,GO6818,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2019,2020,GO6819,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2019,2020,GO6820,Mountain Goat,4.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2019,2020,GO6821,Mountain Goat,5,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Nebo; multiple related GO codes.
2019,2020,GO6822,Mountain Goat,4.9,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Beaver; multiple related GO codes.
2020,2021,GO6800,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Beaver; multiple related GO codes.
2020,2021,GO6801,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Beaver; multiple related GO codes.
2020,2021,GO6802,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Beaver; multiple related GO codes.
2020,2021,GO6803,Mountain Goat,5,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF unit aggregates Nebo; multiple related GO codes.
2020,2021,GO6804,Mountain Goat,6.6,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,PDF older label Chalk Creek/Kamas; current table used High Uintas Kamas.
2020,2021,GO6805,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2020,2021,GO6806,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2020,2021,GO6807,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2020,2021,GO6808,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2020,2021,GO6809,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2020,2021,GO6810,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2020,2021,GO6811,Mountain Goat,3.3,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Ogden Willard Peak match.
2020,2021,GO6812,Mountain Goat,3.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2020,2021,GO6813,Mountain Goat,3.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
2020,2021,GO6814,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct Mt Dutton match.
2020,2021,GO6815,Mountain Goat,4,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate North/South Slope repeated to related High Uintas/North Slope codes.
2020,2021,GO6817,Mountain Goat,6.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",high,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Direct La Sal Mtns match.
2020,2021,GO6818,Mountain Goat,3.7,,true,"Average age of harvested mountain goats, by management unit, Utah 2015–2024(1).pdf",1,"Average age of harvested mountain goats, by management unit, Utah 2015–2024",medium,goat_historical_crosswalked_scope,harvest_2024_for_2025_backfill_package_revised_goat_all_years,90,Aggregate Wasatch row repeated to Wasatch subunit codes.
