source_file,source_page,hunt_code,hunt_name,totals_line,totals_numbers,res_total_permits,nr_total_permits,total_permits,parse_style
24_bg-odds.pdf,417,PB5021,"Limited-entry Archery Buck Pronghorn - West Desert, Snake Valley - Archery Page 501",Totals 43 9 9 18 1 in 2.4 Totals 17 1 1 2 1 in 8.5,43;9;9;18;1;2;4;17;1;1;2;1;8;5,18,17,35,res_nr_split
24_bg-odds.pdf,418,PB5024,Limited-entry Muzzle Buck Pronghorn - Southwest Desert - Muzzleloader Page 502,Totals 52 14 14 28 1 in 1.9 Totals 39 2 1 3 1 in 13.0,52;14;14;28;1;1;9;39;2;1;3;1;13;0,28,39,67,res_nr_split
24_bg-odds.pdf,419,PB5025,Limited-entry Alw (rifle) Buck Pronghorn - Beaver - Any Legal Weapon Page 503,Totals 266 18 17 35 1 in 7.6 Totals 401 2 2 4 1 in 100.3,266;18;17;35;1;7;6;401;2;2;4;1;100;3,35,401,436,res_nr_split
24_bg-odds.pdf,420,PB5026,"Limited-entry Alw (rifle) Buck Pronghorn - Book Cliffs, Bitter Creek - Any Legal Weapon Page 504",Totals 170 23 23 46 1 in 3.7 Totals 166 3 2 5 1 in 33.2,170;23;23;46;1;3;7;166;3;2;5;1;33;2,46,166,212,res_nr_split
24_bg-odds.pdf,421,PB5027,"Limited-entry Alw (rifle) Buck Pronghorn - Book Cliffs, South - Any Legal Weapon Page 505",Totals 132 14 13 27 1 in 4.9 Totals 473 2 1 3 1 in 157.7,132;14;13;27;1;4;9;473;2;1;3;1;157;7,27,473,500,res_nr_split
24_bg-odds.pdf,422,PB5028,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Promontory - Any Legal Weapon Page 506",Totals 64 7 7 14 1 in 4.6 Totals 25 1 1 2 1 in 12.5,64;7;7;14;1;4;6;25;1;1;2;1;12;5,14,25,39,res_nr_split
24_bg-odds.pdf,423,PB5029,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Puddle Valley - Any Legal Weapon Page 507",Totals 150 7 7 14 1 in 10.7 Totals 47 1 1 2 1 in 23.5,150;7;7;14;1;10;7;47;1;1;2;1;23;5,14,47,61,res_nr_split
24_bg-odds.pdf,424,PB5030,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, Snowville - Any Legal Weapon Page 508",Totals 213 17 16 33 1 in 6.5 Totals 132 2 2 4 1 in 33.0,213;17;16;33;1;6;5;132;2;2;4;1;33;0,33,132,165,res_nr_split
24_bg-odds.pdf,425,PB5031,"Limited-entry Alw (rifle) Buck Pronghorn - Box Elder, West - Any Legal Weapon Page 509",Totals 160 18 17 35 1 in 4.6 Totals 128 2 2 4 1 in 32.0,160;18;17;35;1;4;6;128;2;2;4;1;32;0,35,128,163,res_nr_split
24_bg-odds.pdf,426,PB5033,"Limited-entry Alw (rifle) Buck Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon Page 510",Totals 364 17 16 33 1 in 11.0 Totals 215 2 2 4 1 in 53.8,364;17;16;33;1;11;0;215;2;2;4;1;53;8,33,215,248,res_nr_split
24_bg-odds.pdf,427,PB5034,Limited-entry Alw (rifle) Buck Pronghorn - Kaiparowits - Any Legal Weapon Page 511,Totals 23 1 1 2 1 in 11.5 Totals 0 0 0 0 N/A,23;1;1;2;1;11;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,428,PB5035,"Limited-entry Alw (rifle) Buck Pronghorn - La Sal, Potash/south Cisco - Any Legal Weapon Page 512",Totals 108 10 9 19 1 in 5.7 Totals 137 1 1 2 1 in 68.5,108;10;9;19;1;5;7;137;1;1;2;1;68;5,19,137,156,res_nr_split
24_bg-odds.pdf,429,PB5037,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Anthro-myton Bench - Any Legal Weapon Page 513",Totals 410 38 37 75 1 in 5.5 Totals 371 5 4 9 1 in 41.2,410;38;37;75;1;5;5;371;5;4;9;1;41;2,75,371,446,res_nr_split
24_bg-odds.pdf,430,PB5038,"Limited-entry Alw (rifle) Buck Pronghorn - Nine Mile, Range Creek - Any Legal Weapon Page 514",Totals 68 5 4 9 1 in 7.6 Totals 50 0 1 1 1 in 50.0,68;5;4;9;1;7;6;50;0;1;1;1;50;0,9,50,59,res_nr_split
24_bg-odds.pdf,431,PB5039,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Summit - Any Legal Weapon Page 515",Totals 66 7 6 13 1 in 5.1 Totals 31 1 1 2 1 in 15.5,66;7;6;13;1;5;1;31;1;1;2;1;15;5,13,31,44,res_nr_split
24_bg-odds.pdf,432,PB5040,"Limited-entry Alw (rifle) Buck Pronghorn - North Slope, Three Corners/west Daggett - Any Legal Weapon Page 516",Totals 223 16 15 31 1 in 7.2 Totals 94 2 2 4 1 in 23.5,223;16;15;31;1;7;2;94;2;2;4;1;23;5,31,94,125,res_nr_split
24_bg-odds.pdf,433,PB5041,"Limited-entry Alw (rifle) Buck Pronghorn - Panguitch Lake/zion, North - Any Legal Weapon Page 517",Totals 208 11 10 21 1 in 9.9 Totals 199 1 1 2 1 in 99.5,208;11;10;21;1;9;9;199;1;1;2;1;99;5,21,199,220,res_nr_split
24_bg-odds.pdf,434,PB5042,Limited-entry Alw (rifle) Buck Pronghorn - Pine Valley - Any Legal Weapon Page 518,Totals 131 10 9 19 1 in 6.9 Totals 116 1 1 2 1 in 58.0,131;10;9;19;1;6;9;116;1;1;2;1;58;0,19,116,135,res_nr_split
24_bg-odds.pdf,435,PB5044,"Limited-entry Alw (rifle) Buck Pronghorn - San Juan, Hatch Point - Any Legal Weapon Page 519",Totals 50 3 3 6 1 in 8.3 Totals 0 0 0 0 N/A,50;3;3;6;1;8;3;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,436,PB5045,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, Desert - Any Legal Weapon Page 520",Totals 98 2 2 4 1 in 24.5 Totals 86 0 1 1 1 in 86.0,98;2;2;4;1;24;5;86;0;1;1;1;86;0,4,86,90,res_nr_split
24_bg-odds.pdf,437,PB5046,"Limited-entry Alw (rifle) Buck Pronghorn - San Rafael, North - Any Legal Weapon Page 521",Totals 541 27 26 53 1 in 10.2 Totals 1150 3 2 5 1 in 230.0,541;27;26;53;1;10;2;1150;3;2;5;1;230;0,53,1150,1203,res_nr_split
24_bg-odds.pdf,438,PB5047,Limited-entry Alw (rifle) Buck Pronghorn - Diamond Mtn/bonanza - Any Legal Weapon Page 522,Totals 245 25 25 50 1 in 4.9 Totals 139 3 3 6 1 in 23.2,245;25;25;50;1;4;9;139;3;3;6;1;23;2,50,139,189,res_nr_split
24_bg-odds.pdf,439,PB5048,Limited-entry Alw (rifle) Buck Pronghorn - Vernal - Any Legal Weapon Page 523,Totals 203 27 27 54 1 in 3.8 Totals 181 3 3 6 1 in 30.2,203;27;27;54;1;3;8;181;3;3;6;1;30;2,54,181,235,res_nr_split
24_bg-odds.pdf,440,PB5049,Limited-entry Alw (rifle) Buck Pronghorn - Southwest Desert - Any Legal Weapon Page 524,Totals 696 42 41 83 1 in 8.4 Totals 789 5 4 9 1 in 87.7,696;42;41;83;1;8;4;789;5;4;9;1;87;7,83,789,872,res_nr_split
24_bg-odds.pdf,441,PB5050,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Riverbed - Any Legal Weapon Page 525",Totals 614 30 29 59 1 in 10.4 Totals 194 4 3 7 1 in 27.7,614;30;29;59;1;10;4;194;4;3;7;1;27;7,59,194,253,res_nr_split
24_bg-odds.pdf,442,PB5051,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Rush Valley - Any Legal Weapon Page 526",Totals 329 15 15 30 1 in 11.0 Totals 69 2 1 3 1 in 23.0,329;15;15;30;1;11;0;69;2;1;3;1;23;0,30,69,99,res_nr_split
24_bg-odds.pdf,443,PB5052,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon Page 527",Totals 251 37 36 73 1 in 3.4 Totals 195 4 4 8 1 in 24.4,251;37;36;73;1;3;4;195;4;4;8;1;24;4,73,195,268,res_nr_split
24_bg-odds.pdf,444,PB5053,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery Page 528",Totals 10 2 1 3 1 in 3.3 Totals 0 0 0 0 N/A,10;2;1;3;1;3;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,445,PB5054,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery Page 529",Totals 50 4 3 7 1 in 7.1 Totals 42 0 1 1 1 in 42.0,50;4;3;7;1;7;1;42;0;1;1;1;42;0,7,42,49,res_nr_split
24_bg-odds.pdf,446,PB5055,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery Page 530",Totals 11 0 1 1 1 in 11.0 Totals 0 0 0 0 N/A,11;0;1;1;1;11;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,447,PB5056,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader Page 531",Totals 49 9 9 18 1 in 2.7 Totals 72 1 1 2 1 in 36.0,49;9;9;18;1;2;7;72;1;1;2;1;36;0,18,72,90,res_nr_split
24_bg-odds.pdf,448,PB5059,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader Page 532",Totals 60 13 13 26 1 in 2.3 Totals 38 2 1 3 1 in 12.7,60;13;13;26;1;2;3;38;2;1;3;1;12;7,26,38,64,res_nr_split
24_bg-odds.pdf,449,PB5060,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader Page 533,Totals 46 9 8 17 1 in 2.7 Totals 36 1 1 2 1 in 18.0,46;9;8;17;1;2;7;36;1;1;2;1;18;0,17,36,53,res_nr_split
24_bg-odds.pdf,450,PB5061,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader Page 534",Totals 11 4 3 7 1 in 1.6 Totals 19 0 1 1 1 in 19.0,11;4;3;7;1;1;6;19;0;1;1;1;19;0,7,19,26,res_nr_split
24_bg-odds.pdf,451,PB5062,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader Page 535,Totals 8 3 3 6 1 in 1.3 Totals 6 0 1 1 1 in 6.0,8;3;3;6;1;1;3;6;0;1;1;1;6;0,6,6,12,res_nr_split
24_bg-odds.pdf,452,PB5065,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader Page 536",Totals 26 6 6 12 1 in 2.2 Totals 29 0 1 1 1 in 29.0,26;6;6;12;1;2;2;29;0;1;1;1;29;0,12,29,41,res_nr_split
24_bg-odds.pdf,453,PB5066,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader Page 537",Totals 25 6 5 11 1 in 2.3 Totals 13 0 1 1 1 in 13.0,25;6;5;11;1;2;3;13;0;1;1;1;13;0,11,13,24,res_nr_split
24_bg-odds.pdf,454,PB5072,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader Page 538,Totals 13 9 4 13 1 in 1.0 Totals 14 1 1 2 1 in 7.0,13;9;4;13;1;1;0;14;1;1;2;1;7;0,13,14,27,res_nr_split
24_bg-odds.pdf,455,PB5073,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon Page 539",Totals 242 0 1 1 1 in 242.0 Totals 62 0 1 1 1 in 62.0,242;0;1;1;1;242;0;62;0;1;1;1;62;0,1,62,63,res_nr_split
24_bg-odds.pdf,456,PB5074,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery Page 540",Totals 8 0 1 1 1 in 8.0 Totals 4 0 1 1 1 in 4.0,8;0;1;1;1;8;0;4;0;1;1;1;4;0,1,4,5,res_nr_split
24_bg-odds.pdf,457,PB5075,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader Page 541",Totals 8 0 1 1 1 in 8.0 Totals 11 0 1 1 1 in 11.0,8;0;1;1;1;8;0;11;0;1;1;1;11;0,1,11,12,res_nr_split
24_bg-odds.pdf,458,PB5076,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon Page 542,Totals 447 20 20 40 1 in 11.2 Totals 129 3 2 5 1 in 25.8,447;20;20;40;1;11;2;129;3;2;5;1;25;8,40,129,169,res_nr_split
24_bg-odds.pdf,459,PB5077,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery Page 543,Totals 43 7 6 13 1 in 3.3 Totals 10 1 1 2 1 in 5.0,43;7;6;13;1;3;3;10;1;1;2;1;5;0,13,10,23,res_nr_split
24_bg-odds.pdf,460,PB5078,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader Page 544,Totals 31 7 6 13 1 in 2.4 Totals 19 1 1 2 1 in 9.5,31;7;6;13;1;2;4;19;1;1;2;1;9;5,13,19,32,res_nr_split
24_bg-odds.pdf,461,PB5300,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon Page 545,Totals 27 2 2 4 1 in 6.8 Totals 0 0 0 0 N/A,27;2;2;4;1;6;8;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,462,PB5302,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon Page 546,Totals 173 8 8 16 1 in 10.8 Totals 0 0 0 0 N/A,173;8;8;16;1;10;8;0;0;0;0,16,0,16,res_nr_split
24_bg-odds.pdf,463,PB5305,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon Page 547,Totals 13 1 1 2 1 in 6.5 Totals 0 0 0 0 N/A,13;1;1;2;1;6;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,464,PB5306,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon Page 548,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;1;7;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,465,PB5309,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon Page 549,Totals 15 1 1 2 1 in 7.5 Totals 0 0 0 0 N/A,15;1;1;2;1;7;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,466,PB5311,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon Page 550,Totals 39 2 2 4 1 in 9.8 Totals 0 0 0 0 N/A,39;2;2;4;1;9;8;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,467,PB5312,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon Page 551,Totals 3 0 1 1 1 in 3.0 Totals 0 0 0 0 N/A,3;0;1;1;1;3;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,468,PB5313,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon Page 552,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,1;0;1;1;1;1;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,469,PB5314,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon Page 553,Totals 22 2 1 3 1 in 7.3 Totals 0 0 0 0 N/A,22;2;1;3;1;7;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,470,PB5315,Cwmu Buck Pronghorn - Zane - Any Legal Weapon Page 554,Totals 6 1 1 2 1 in 3.0 Totals 0 0 0 0 N/A,6;1;1;2;1;3;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,471,PB5325,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon Page 555,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,7;0;1;1;1;7;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,472,PB5326,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon Page 556,Totals 18 0 1 1 1 in 18.0 Totals 0 0 0 0 N/A,18;0;1;1;1;18;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,473,PB5327,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon Page 557,Totals 26 2 2 4 1 in 6.5 Totals 0 0 0 0 N/A,26;2;2;4;1;6;5;0;0;0;0,4,0,4,res_nr_split
24_bg-odds.pdf,474,PB5328,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon Page 558,Totals 31 2 1 3 1 in 10.3 Totals 0 0 0 0 N/A,31;2;1;3;1;10;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,475,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon Page 559,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,14;0;1;1;1;14;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,476,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon Page 560,Totals 5 0 1 1 1 in 5.0 Totals 0 0 0 0 N/A,5;0;1;1;1;5;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,477,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon Page 561,Totals 198 14 14 28 1 in 7.1 Totals 184 2 1 3 1 in 61.3,198;14;14;28;1;7;1;184;2;1;3;1;61;3,28,184,212,res_nr_split
24_bg-odds.pdf,478,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery Page 562,Totals 22 4 3 7 1 in 3.1 Totals 27 0 1 1 1 in 27.0,22;4;3;7;1;3;1;27;0;1;1;1;27;0,7,27,34,res_nr_split
24_bg-odds.pdf,479,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon Page 563,Totals 5 1 1 2 1 in 2.5 Totals 0 0 0 0 N/A,5;1;1;2;1;2;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,480,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon Page 564,Totals 2 0 1 1 1 in 2.0 Totals 0 0 0 0 N/A,2;0;1;1;1;2;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,481,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon Page 565,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,6;0;1;1;1;6;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,482,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon Page 566,Totals 7 1 1 2 1 in 3.5 Totals 0 0 0 0 N/A,7;1;1;2;1;3;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,483,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon Page 567,Totals 10 1 1 2 1 in 5.0 Totals 0 0 0 0 N/A,10;1;1;2;1;5;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,485,BI6500,Bison (hunter’s Choice) - Antelope Island - Any Legal Weapon Page 1,Totals 3089 1 1 2 in 1544.5 Totals 0 0 0 0 N/A,3089;1;1;2;1544;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,486,BI6503,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 2,Totals 4858 5 4 9 1 in 539.8 Totals 2464 0 1 1 in 2464.0,4858;5;4;9;1;539;8;2464;0;1;1;2464;0,9,2464,2473,res_nr_split
24_bg-odds.pdf,487,BI6504,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 3,Totals 1702 5 4 9 1 in 189.1 Totals 1151 0 1 1 in 1151.0,1702;5;4;9;1;189;1;1151;0;1;1;1151;0,9,1151,1160,res_nr_split
24_bg-odds.pdf,488,BI6505,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 4,Totals 360 2 2 4 1 in 90.0 Totals 133 0 1 1 1 in 133.0,360;2;2;4;1;90;0;133;0;1;1;1;133;0,4,133,137,res_nr_split
24_bg-odds.pdf,489,BI6506,Bison (cow Only) - Henry Mtns - Any Legal Weapon Page 5,Totals 292 3 3 6 1 in 48.7 Totals 144 0 1 1 1 in 144.0,292;3;3;6;1;48;7;144;0;1;1;1;144;0,6,144,150,res_nr_split
24_bg-odds.pdf,490,BI6509,Bison Archery (hunter’s Choice) - Henry Mtns - Archery Page 6,Totals 352 2 2 4 1 in 88.0 Totals 581 0 1 1 1 in 581.0,352;2;2;4;1;88;0;581;0;1;1;1;581;0,4,581,585,res_nr_split
24_bg-odds.pdf,491,BI6516,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon Page 7,Totals 988 3 3 6 1 in 164.7 Totals 1030 0 1 1 in 1030.0,988;3;3;6;1;164;7;1030;0;1;1;1030;0,6,1030,1036,res_nr_split
24_bg-odds.pdf,492,BI6528,"Bison Archery (hunter’s Choice) - Book Cliffs, Little Creek/south - Archery Page 8",Totals 146 2 2 4 1 in 36.5 Totals 269 0 1 1 1 in 269.0,146;2;2;4;1;36;5;269;0;1;1;1;269;0,4,269,273,res_nr_split
24_bg-odds.pdf,493,BI6529,"Bison (cow Only) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 9",Totals 118 2 2 4 1 in 29.5 Totals 79 0 1 1 1 in 79.0,118;2;2;4;1;29;5;79;0;1;1;1;79;0,4,79,83,res_nr_split
24_bg-odds.pdf,494,BI6530,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 10",Totals 270 2 1 3 1 in 90.0 Totals 293 0 1 1 1 in 293.0,270;2;1;3;1;90;0;293;0;1;1;1;293;0,3,293,296,res_nr_split
24_bg-odds.pdf,495,BI6531,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 11",Totals 117 2 2 4 1 in 29.3 Totals 205 0 1 1 1 in 205.0,117;2;2;4;1;29;3;205;0;1;1;1;205;0,4,205,209,res_nr_split
24_bg-odds.pdf,496,BI6532,"Bison Archery (hunter’s Choice) - Book Cliffs, Bitter Creek - Archery Page 12",Totals 183 2 2 4 1 in 45.8 Totals 362 0 1 1 1 in 362.0,183;2;2;4;1;45;8;362;0;1;1;1;362;0,4,362,366,res_nr_split
24_bg-odds.pdf,497,BI6534,"Bison (hunter’s Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 13",Totals 996 2 2 4 1 in 249.0 Totals 745 0 1 1 1 in 745.0,996;2;2;4;1;249;0;745;0;1;1;1;745;0,4,745,749,res_nr_split
24_bg-odds.pdf,498,BI6535,"Bison (hunter’s Choice) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 14",Totals 687 2 2 4 1 in 171.8 Totals 511 0 1 1 1 in 511.0,687;2;2;4;1;171;8;511;0;1;1;1;511;0,4,511,515,res_nr_split
24_bg-odds.pdf,499,BI6536,"Bison (cow Only) - Book Cliffs, Bitter Creek - Any Legal Weapon Page 15",Totals 161 0 1 1 1 in 161.0 Totals 91 0 1 1 1 in 91.0,161;0;1;1;1;161;0;91;0;1;1;1;91;0,1,91,92,res_nr_split
24_bg-odds.pdf,500,BI6537,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon Page 16",Totals 259 5 4 9 1 in 28.8 Totals 385 0 1 1 1 in 385.0,259;5;4;9;1;28;8;385;0;1;1;1;385;0,9,385,394,res_nr_split
24_bg-odds.pdf,502,DS6600,Desert Bighorn Sheep - Henry Mtns - Any Legal Weapon Page 204,Totals 367 1 1 2 1 in 183.5 Totals 0 0 0 0 N/A,367;1;1;2;1;183;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,503,DS6601,"Desert Bighorn Sheep - Kaiparowits, East - Any Legal Weapon Page 205",Totals 844 4 3 7 1 in 120.6 Totals 2998 0 1 1 in 2998.0,844;4;3;7;1;120;6;2998;0;1;1;2998;0,7,2998,3005,res_nr_split
24_bg-odds.pdf,504,DS6602,"Desert Bighorn Sheep - Kaiparowits, Escalante - Any Legal Weapon Page 206",Totals 467 4 3 7 1 in 66.7 Totals 2000 0 1 1 in 2000.0,467;4;3;7;1;66;7;2000;0;1;1;2000;0,7,2000,2007,res_nr_split
24_bg-odds.pdf,505,DS6603,"Desert Bighorn Sheep - Kaiparowits, West - Any Legal Weapon Page 207",Totals 851 3 2 5 1 in 170.2 Totals 3785 0 1 1 in 3785.0,851;3;2;5;1;170;2;3785;0;1;1;3785;0,5,3785,3790,res_nr_split
24_bg-odds.pdf,506,DS6604,"Desert Bighorn Sheep - La Sal, Potash/south Cisco - Any Legal Weapon Page 208",Totals 353 3 3 6 1 in 58.8 Totals 0 0 0 0 N/A,353;3;3;6;1;58;8;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,507,DS6606,"Desert Bighorn Sheep - San Juan, Lockhart - Any Legal Weapon Page 209",Totals 130 1 1 2 1 in 65.0 Totals 0 0 0 0 N/A,130;1;1;2;1;65;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,508,DS6607,"Desert Bighorn Sheep - San Juan, South - Any Legal Weapon Page 210",Totals 192 1 1 2 1 in 96.0 Totals 0 0 0 0 N/A,192;1;1;2;1;96;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,509,DS6608,"Desert Bighorn Sheep - San Rafael, Dirty Devil - Any Legal Weapon Page 211",Totals 499 3 3 6 1 in 83.2 Totals 1801 0 1 1 in 1801.0,499;3;3;6;1;83;2;1801;0;1;1;1801;0,6,1801,1807,res_nr_split
24_bg-odds.pdf,510,DS6609,"Desert Bighorn Sheep - San Rafael, North - Any Legal Weapon Page 212",Totals 617 2 1 3 1 in 205.7 Totals 0 0 0 0 N/A,617;2;1;3;1;205;7;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,511,DS6610,"Desert Bighorn Sheep - San Rafael, South - Any Legal Weapon Page 213",Totals 810 6 5 11 1 in 73.6 Totals 2123 0 1 1 in 2123.0,810;6;5;11;1;73;6;2123;0;1;1;2123;0,11,2123,2134,res_nr_split
24_bg-odds.pdf,512,DS6611,Desert Bighorn Sheep - Zion - Any Legal Weapon Page 214,Totals 1378 1 1 2 1 in 689.0 Totals 0 0 0 0 N/A,1378;1;1;2;1;689;0;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,513,DS6620,"Desert Bighorn Sheep - Pine Valley, Virgin River - Any Legal Weapon Page 215",Totals 569 1 1 2 1 in 284.5 Totals 0 0 0 0 N/A,569;1;1;2;1;284;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,514,DS6621,"Desert Bighorn Sheep - Pine Valley, Beaver Dam - Any Legal Weapon Page 216",Totals 785 3 3 6 1 in 130.8 Totals 0 0 0 0 N/A,785;3;3;6;1;130;8;0;0;0;0,6,0,6,res_nr_split
24_bg-odds.pdf,515,DS6622,"Desert Bighorn Sheep - San Juan, North - Any Legal Weapon Page 217",Totals 166 2 1 3 1 in 55.3 Totals 0 0 0 0 N/A,166;2;1;3;1;55;3;0;0;0;0,3,0,3,res_nr_split
24_bg-odds.pdf,516,DS6623,"Desert Bighorn Sheep - San Juan, San Juan River - Any Legal Weapon Page 218",Totals 69 0 1 1 1 in 69.0 Totals 0 0 0 0 N/A,69;0;1;1;1;69;0;0;0;0;0,1,0,1,res_nr_split
24_bg-odds.pdf,517,DS6624,"Desert Bighorn Sheep Archery - San Rafael, Dirty Devil - Archery Page 219",Totals 197 1 1 2 1 in 98.5 Totals 0 0 0 0 N/A,197;1;1;2;1;98;5;0;0;0;0,2,0,2,res_nr_split
24_bg-odds.pdf,518,DS6625,Desert Bighorn Sheep - Mineral Mtns - Any Legal Weapon Page 220,Totals 366 1 1 2 1 in 183.0 Totals 0 0 0 0 N/A,366;1;1;2;1;183;0;0;0;0;0,2,0,2,res_nr_split
