source_file,source_sha256,folder_year,publish_year,inferred_year,reported_hunt_year_inferred,model_target_year,year_inference_method,year_confidence,source_class,report_type,quality_engine_use,draw_engine_use,extraction_priority,extraction_strategy,confidence,reason
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK STATEWIDE STATS.pdf,f63459bb1f4fe5243ab2ca7c6c106524ff2e8c44c67cf6e5683d9b135f5e0b7d,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 ELK WINTER TREND.pdf,da72148cebda627273bf093175e762c07dfa38c8d6e5135a40a6f5bc9337cb98,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,winter_trend,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/2024 LIMITED ENTRY ELK HARVEST.pdf,fd8fdb0edcf22fa8d7492e63b67ef434a1e1cdec5112b155393e0419044046f9,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/24_elk_bg_report.pdf,79e8b558d9b71081b3c7b0951e30e61d95c705ee94e081127dbc73bd83977121,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/ELK 2024 WINTER POPULATION.pdf,ca633ed4f07c5819628cfbd9c425c60951e0def007694e56d43731048544a136,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,winter_population,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/ELK/PRESEASON CALF ELK PER 100 COWS 2015–2024.pdf,f21515ba7124357d1a141e77fac7de516fdcca74bb8c9db6ef184e3dfa19a5ae,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,preseason_classification,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/2024 oil moose and antlerless moose.pdf,86bef2d1eb6ded13c8181fe58929ea3d150bb023db42e841bdc4c19ef6a9b730,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Average age of harvested bull moose, by management unit, 2015–2024..pdf",5a2db90bd36b8f2c1e053e835262a73fcbe775b0eb9f0fa89baa557a8b3009c0,2025,2025,2025,2024,2025,CONFLICT,HIGH,biology_population,average_age,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/bull moose historical.pdf,75303deaafcd83f3e87a63d67c40a7213e40e29f96be9246b608447b2fb48cb6,2025,2025,2025,2025,2026,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Moose winter trend count data by management unit.pdf,9e2bb7c6ebad3f042e4e1c39eea093857050e52c7bbb201825b1b477f0f5a934,2025,2025,2025,2025,2026,FOLDER_ONLY,LOW,biology_population,winter_trend,YES,NO,HIGH,wide_year_table,HIGH,meets promotion criteria for current inventory stage
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Once-in-a-lifetime bison harvest by hunt, Utah 2024.pdf",017b98c69fbb2f093239a1bcfd8a4bd4d479e726267148cf576298298e515cb2,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Statewide moose harvest statistics, Utah 1958–2024..pdf",7036d8a89fa6b8557be1e438bf6b8cc6d4ef64125fe79c4f33c18b7a905da0a1,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Moose/Total moose harvest by management unit, Utah 2024..pdf",cef0f7ca9c4adea910b8300cd8c2cbe7c1c5e798b35f820f9199236376266dcc,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total billy mountain goat harvest by management unit, Utah 2015 to 2024.pdf",fbde13dac5bc11df3074dceec41a5557a80d7ef3cb35df00efe849db4e6debef,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total mountain goat harvest by hunt, Utah 2024.pdf",096e06e9de3b00fee666647f9e051c354ec4690e4ecea3819e9ebe94a6ad48fd,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mountain Goat/Total nanny mountain goat harvest by management unit, Utah 2015–2024..pdf",88d7e9efac522dd87faa59bc901670bf90b1675358693d71704718c6d8da1872,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/2024 DEER HARVEST HISTORY.pdf,b775b531dc50da634819c11511aad0513868ad3148a50027d1dbe7bfd2e09ffe,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/2024 mule deer.pdf,1013878399cca2c016c491c2baec81852336320293d3f2dda6d4e281f20f2789,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total antlerless deer harvest by management unit, Utah 2015–2024..pdf",9fa9282916d299fe2a80858f92857f12b8e47e3791e8b1c726f014b45f218568,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total buck deer harvest by management unit, Utah 2015–2024..pdf",9f9f82ffcf47b44c0f2af7bdff85f4902ed948c779eaab4d0431d735c3997785,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
"pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Mule Deer/Total deer harvest by management unit, Utah 2024..pdf",c907e7afdd686253124ab7849bfcdac28a6783a9ddad115c7982a94edf098a36,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_by_unit,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report-2.pdf,75759b0b8060b7917c6014fad9aa798d7f99c09f411a5cdec43df90dc756695e,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report-2_backup_before_page_numbers.pdf,b038cd0b6a8e82698c18760be592097ef258851e450caec88bfa45e6983b25e9,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pages from 24_bg_report.pdf,f570d7a2ee62e52c083c3843000f7c37f1684e2de457a34500d7ba0757a618fa,2025,2025,2025,2024,2025,CONFLICT,HIGH,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2025/pdf/harvest_report/Pronghorn/Pronghorn data.pdf,8b02c1c3c594c73c03dbd436984c4f6c803c3b861b983aafa9206b98bc4d78b7,2025,2025,2025,2025,2026,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/HUNT EXPO/2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.pdf,519089fc3122e48aea8699c042a20282402fddbb16436a9fc4a2e16da4987757,2025,2025,2025,2025,2026,FILENAME,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2025/pdf/HUNT EXPO/2025 Hunt Expo Draw Permit Successful Applicants – Western Hunting & Conservation Expo.xlsx,062b3e70166c18ed2378a25dffb901622686abd40674a8bc012bd4d5247dc958,2025,2025,2025,2025,2026,FILENAME,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 l.e. elk.csv,5461c900c75227434b798570a94c8d8b750034aa08db83940964d310ec378b72,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260507/DATABASE_vs_2026_utah_dwr_hunt_matrix_nonpermit_summary_20260507.json,ea875f35c9c05e759a5e5c260a246d1f1a0c0e09386a95128c4c94829bb929d6,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260507/DATABASE_vs_normalized_elk_permits_field_mismatches_20260507.csv,e2a64fa4024996ac29f18b16e25f41d076f2271e012f9b1ae4a7ae8daa3de1e5,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260507/DATABASE_vs_normalized_elk_permits_summary_20260507.json,b74ab21ff19af87560ac618ff8258e6a13e1a1a826c56f3ea36ec998316089cd,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,permit_data,permit_or_draw_related,NO,YES,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_all_info_index_report_20260508.json,5e9f5e021056c267fdfc5ceebed364021ab1bcdbe24a638080407c03b2fbb434,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_patch_report_20260508.json,7804f24dbee851a3f9ee5530e09e96e845a4f0a4212a8dfbd867f0521874b2de,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_pdf_extracted_text_20260508.txt,bd148df900e3a56ae30f4ef82c8c721f21a51c680e08fa48898d2a37a851f81f,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/audit_outputs_20260508/BR1001_harvest_objective_rule_text_patch_report_20260508.json,6b573d08c546f1a15f5f16c04bbcf46822723c0f281672ac41e9101607733c85,2026,2026,2026,2026,2027,FOLDER_ONLY,LOW,harvest_results,harvest_result,YES,NO,LOW,text_parse,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/25_antlerless_drawing_odds_report.csv,5d6e4d3666f41b999f9d06ba0c737da52560ae2e9a028c373db59013a14b7e5c,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/csv/Draw Odds/draw_breakdown_2025.csv,932c1fc6ed41f9909f59a5b909c18f1caf02665f94d8f3199fec21d7466cde1c,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,canonical copy selected for duplicate sha256 set | meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.xlsx,1a33e999ec0ba0c12e2dcb634cf3acfb4a13de9b8adef35aa7053e1de19deb87,2026,2026,2026,2025,2026,CONFLICT,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_ANTLERLESS_DEER.pdf,c4c6e263b9201003199f5a6339843439be2fa0ce18865442eeb3f41fcd50e3c6,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_bison_cow_only.pdf,55c4e360431e9bdb8be439dd4acb8d57ee42148f77a79c27b82b5f966922bc74,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_BUCK_DEER.pdf,a47723ab004d61d4d39f4589e00c5d457a2d51f5e5145055baff0fdf75b5803f,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_buck_deer_total.pdf,a2ad3fe983c883e6a9ccbaf5140ee9e6749159abfff58457822bb74da3a1b823,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_antlerless.pdf,eb2cbc7095592a4997d70db8c0f23fc7f3094def82fbfd188680b4856dba7da6,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_cactus.pdf,b66aab00c040388ef1946a5dfd989443704990a24d0b399170b8ef92f6ca1642,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_conservation.pdf,ec6c2ab9c9cd71f33c8e251f517663de60dc78f3580b9520d37587a301a9ec91,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_cwmu.pdf,84bd63ae7019c8a5d237fd42decbf2d027bf601b4052ac16e7addd147236949c,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry.pdf,576f1d9ac678cd01d539672a0787532b5c51d8a474dc5becc0b4ca0e7a4b852d,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_management_buck.pdf,feaba599718801d7a65b17fa614f8dabee70f227aa1658cbcf58a882e49fbd3a,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_private_lands_only.pdf,55ac214187944527b0c4f9164bb9a50ef7f8e0b2d92ac7a41ea653da18aa0807,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_premium_limited_entry.pdf,c210b4d57f293920d5f70701eeba9db8eb2de10900d95da65b5e29de9eb46951,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_buck_statewide.pdf,a42c4b32033a07d4822411dcfd5a2399d1ea97dc557f5cb31e9d50566903a21f,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_general_season.pdf,6e716492cf5f86ab9791ec85693bf5bcd5cd7d264c135d5bd179d5d297b63428,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_general_season_private_lands.pdf,83d479e86ecf25e9945b3a0e544be88dc01365edc416ce984737632527cb9373,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_deer_hunter_choice.pdf,533dc3a6f3ac705a6fd3416d9eedd39a6bcc8885375f83e826808763e3ae5ed3,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_DOE_PRONGHORN.pdf,c27e14fb85804a8472c1a0f7de8926d766f36dd65a0ee08980cce8ce17291173,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_all.pdf,817486236df28dcf721ce31ee9746ef497c638f5ec34f95fe1e24d32281e5718,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_antlerless.pdf,8e29d5857c76cad273a8758844479173cb1472322e404896b64ef58c10a77b9a,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_cwmu.pdf,99276f4e91b7181ab9a92acb72d05fe852b9927c55b8f3e105285369c1352d73,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_general_anybull.pdf,78c3c8aaa04589d8704780eeb5830439c3c2bad183487474cdbc9bd9b5d8663d,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_elk_bull_limited_entry.pdf,6368db67275c2c13555dcf3cacd55fdc19a1be4252b94d168bd92b25aabfdc69,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/current_year_permit_numbers/2026_MOUNTAIN_GOAT.pdf,d6365046bf0511f3787d54e8064dfaa9eaa684669e996b90d8a8896b30f98c89,2026,2026,2026,2026,2027,FILENAME,HIGH,permit_data,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025  Expo Permits Draw Results.pdf,6fed061ed1fc7cd10acce029b1dfe96d37cdf97adf61199eae4b915722b5cdcc,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Antlerless Draw Results.pdf,c212777c5326dc1145d3941765b92dbda75a830a73a771c42c13ccd78c760cfd,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,canonical copy selected for duplicate sha256 set | meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Big Game Draw Results.pdf,65af3f1861d258fe272013db929a8a661f3059372c0bb259e1b5f90545538ef9,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,canonical copy selected for duplicate sha256 set | meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,d18cf6df54d9e649ae945f43fe305bcad52410751bf2649f54713892483099e8,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Bonus and Preference Point Purchase.pdf,bc7e23e696d3ffbed2be3bb7b952e35a3c543373b475851a75185a69e8e4bd04,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Buck Deer General Season.pdf,2fa7bcb01458b7f86c4beb801d3d866aded4f9fc841ab19c1fce180ae57f35cd,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Dedicated Hunter Draw Results.pdf,c3de7e642912a30e795c26746d6541ed537204d5d8ac0fa789eadca3383ca762,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Hunt Expo Draw.pdf,3a735eb778c0947dcc6e8fac95c8eab08b70a868db722ae07415094fd954cd82,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Elk Draw Results.pdf,60204cfb2979c4ace60f1cb27ca89c0f41cdd0928451ffb58655f82f35a026c4,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Elk Draw Results.xlsx,bd04ab50cf1bb14d40cd34c6e1ee38de20c0c9feb36e83ec8059ab6b3358446d,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Pronghorn Draw Results.pdf,e7ce1d4070e503bbd8f96c991fa4b7b196d998a45878537986e7ee906c309c9f,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Lifetime General Deer Draw.pdf,c9b7637159809cb52aafc06504a50fedccd1d6bec1f203f4c65af6ec737f70b6,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,116fd3d703183ba1082c8d1f1042fa0f5df772d8b9f0b9e461bf9eea9fbc982e,2026,2026,2026,2025,2026,CONFLICT,HIGH,draw_results,permit_or_draw_related,NO,YES,HIGH,structured_table,HIGH,meets promotion criteria for current inventory stage | YEAR_CONFLICT
