source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,13,Unit name changes: Some hunt unit names Hunting license required: Before you
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,14,"change each year. To find maps and descrip- can apply for a 2023 big game permit, bonus"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,15,"tions of the areas you want to hunt, visit point or preference point, you must have a"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,16,hunt.utah.gov. valid Utah hunting or combination license.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,17,Please see page 17 for more information.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,18,"Season date changes: Season dates change For the exceptions available to active, deployed"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,19,"every year, so please check them carefully before military members, please see the information"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,20,applying for hunts. You can find season dates in box on page 10.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,21,the hunt tables that begin on page 10.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,22,Discounted licenses for disabled veter-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,23,Permits for lifetime license holders: If ans: The Division offers discounted hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,24,"you're a lifetime license holder, see the box on and combination licenses to Utah veterans"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,25,page 32 for more information about obtain- who were disabled in the line of duty. For
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,26,"ing your general-season deer permit. details, see page 6."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,27,Important reminders
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,28,Antlerless big game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,29,Field regulations available in June: The hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,30,2023 Utah Big Game Field Regulations Guidebook Antlerless hunting is the primary tool
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,31,will be available from license agents and Divi- biologists use to control the size of big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,32,sion offices in June 2023. It will include the rules game herds.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,33,"for both big game and antlerless hunting. This year, you can apply online for"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,34,one or more antlerless big game permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,35,Child support law: There are restrictions
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,36,"from June 7-22, 2023. Plan on visiting"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,37,on fishing and hunting license purchasers for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,38,wildlife.utah.gov in late May 2023 to see
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,39,nonpayment of child support. For additional
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,40,which permits are available.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,41,information-or to arrange a payment sched-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,42,Antlerless drawing results will be
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,43,ule-please contact the Office of Recovery
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,44,"available on or before July 7, 2023. If any"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,45,Services at 801-536-8500.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,46,antlerless permits remain available after
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,47,"Options for military members: Active the drawing, you can purchase them"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,48,military personnel may be eligible to purchase starting July 27.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,49,a bonus or preference point if they are deployed Reminder: If you obtain an antler-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,50,during the big game application period. For less permit that remains available after
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,51,"details, see the information box on page 10 or the drawing, you will lose any preference"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,52,visit wildlife.utah.gov/military. points that you've accrued for that species.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,53,The 2023 Utah Big Game Field
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,54,Multi-season deer hunting for youth: In
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,55,Regulations Guidebook will be available
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,56,"order to hunt all general deer seasons (archery,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,57,in June. That guidebook will contain in-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,58,"muzzleloader and any legal weapon), a youth"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,59,formation you can use in the field during
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,60,must obtain a general-season any legal weapon
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,61,your big game and antlerless hunts.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,62,"permit. For details, see the article on page 34."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,5,5,63,5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,1,6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,9,Mandatory reporting: Many big game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,10,hunters must report hunt information within Discounted licenses
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,11,30 calendar days after the end of the hunting for disabled veterans
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,12,season (even if they did not harvest an ani- The Division offers discounted hunt-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,13,mal). To see if you are required to report-and ing and combination licenses to Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,14,to learn how to report-see page 24 or visit servicemembers who were disabled in
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,15,wildlife.utah.gov/harvestreporting. the line of duty.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,16,The discounted hunting license is
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,17,Collecting shed antlers: If you want to
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,18,"$25.50, instead of the $34 full price."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,19,collect shed antlers and horns from Feb. 1 to
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,20,"Likewise, the discounted combination"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,21,"April 15, you must complete an online course."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,22,"license is $28.50, instead of the $38 full"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,23,You will receive a course-completion certificate
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,24,price. Either license is good for 365 days
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,25,that you must carry on your person while
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,26,from the day you buy it. Discounted
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,27,collecting the antlers and horns. For more
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,28,"information, see page 13. licenses are available online or from all"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,29,Division offices listed on page 2.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,30,Guidebook correction: If errors are found in To purchase a discounted hunting
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,31,"this guidebook after it is printed, the Division or combination license, you must be"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,32,will correct them in the online copy. Visit a Utah resident and have a qualifying
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,33,wildlife.utah.gov/guidebooks to view digital service-connected disability of at least
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,34,versions of all the Division's guidebooks. 20 percent.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,35,"To apply for a license online, please"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,36,Protection from discrimination: The
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,37,visit wildlife.utah.gov/disabledvet and
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,38,Division receives federal financial assistance
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,39,complete the online form. If you need
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,40,from the U.S. Fish and Wildlife Service. Under
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,41,"assistance, please call the nearest Divi-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,42,"Title VI of the Civil Rights Act of 1964, Section"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,43,sion office.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,44,"504 of the Rehabilitation Act of 1973, Title II"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,45,If you choose to visit a Division office
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,46,"of the Americans with Disabilities Act of 1990,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,47,"the Age Discrimination Act of 1975, Title IX of to purchase your license, simply bring"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,48,"the Education Amendments of 1972, the U.S. the verification of service-connected dis-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,49,Department of the Interior and its bureaus ability documentation that the Depart-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,50,"prohibit discrimination on the basis of race, ment of Veterans Affairs issued to you."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,51,"color, national origin, age, disability or sex. If You can find additional resources for"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,52,you believe that you have been discriminated hunters and anglers with disabilities at
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,53,"against in any program, activity or facility, or wildlife.utah.gov/disabled-access."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,54,"if you desire further information, please visit"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,55,www.doi.gov/pmb/eeo/public-civil-rights.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,56,Private lands: The Division cannot guarantee Division funding: The Division is mostly
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,57,access to any private land. Under certain funded by the sale of hunting and fishing
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,58,"circumstances, you must obtain written licenses and through federal aid made possible"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,59,permission from the landowner or the by an excise tax on the sale of firearms and
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,60,landowner's authorized representative before other hunting- and fishing-related equipment.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,61,hunting or trapping on private lands. For more
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,62,"information, please see Utah Code §§ 23-20-14"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,6,6,63,and 23-20-3.5.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,8,2023 SEASON DATES
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,9,General-season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,10,Possible habitat work
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,11,Hunt Dates in your hunt area
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,12,"Throughout the year, the Divi-"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,13,General archery deer Aug. 19-Sept. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,14,sion works with other government
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,15,General muzzleloader Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,16,agencies-including the U.S. Forest
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,17,deer
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,18,Service and the Bureau of Land Manage-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,19,Early general any legal Oct. 11-15 ment-to complete thousands of acres
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,20,weapon (rifle) deer of habitat-improvement work on Utah's
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,21,General any legal Oct. 21-29 public lands.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,22,weapon (rifle) deer Those projects range from plant
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,23,removal to prescribed burns and from
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,24,General archery any Aug. 19-Sept. 20
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,25,bull elk* helicopter reseeding to large-scale plant-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,26,ing projects. They help restore habitat for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,27,General archery Aug. 19-Sept. 8
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,28,"mule deer, elk, sage-grouse and other"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,29,spike elk
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,30,"species, giving them the food and cover"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,31,Early general any legal Oct. 7-13 they need to thrive on the landscape.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,32,weapon (rifle) any
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,33,Please be aware that projects occur
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,7,7,34,bull elk
