source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,18,"tained an ""extended archery only"" general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,19,it at wildlife.utah.gov/mobileapp. Note: You must
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,20,deer permit or will be hunting the extended areas
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,21,still carry your printed permit with you in the field.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,22,and seasons must complete the online ethics
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,23,And keep in mind course at wildlife.utah.gov/extendedarchery be-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,24,fore the extended season begins. See page 7
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,25,Permit sales dates in July: Any permits
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,26,to learn more about extended archery hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,27,remaining after the big game drawing-and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,28,all general-season elk permits-will go on sale Multiseason deer hunting for youth: In
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,29,"during different days in July. For all of the order to hunt all general deer seasons (archery,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,30,"permit sales dates, see page 15. muzzleloader and any legal weapon), a youth"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,31,must obtain a general-season any legal
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,32,Muzzleloader technology restrictions:
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,33,"weapon permit. For details, see page 18."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,34,Scopes stronger than 1x power are not allowed
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,35,on muzzleloaders for all muzzleloader hunts. No baiting allowed: It is unlawful statewide
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,36,"Only open sights, peep sights, a red dot, or scopes to bait big game, take big game in a baited"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,37,with 1x power or less are allowed on muzzleload- area or take big game that has been lured to or
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,38,ers during muzzleloader hunt seasons. (Scopes of is traveling from a baited area. See page 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,39,any power are allowed on muzzleloaders during Ways to report poachers: Use the UTDWR
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,40,any-legal-weapon hunts.) No scopes of any kind law enforcement app or text 847411 to report
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,41,are allowed on HAMSS or restricted weapons poachers. For more about these and other re-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,42,"hunts. Carefully review regulations on pages porting options, see page 33 or visit wildlife."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,43,26-27 before you go into the field. utah.gov/utip.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,44,Weapons technology rules: Utah's allowable Utah's Trial Hunting Program: People who
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,45,weapons technologies rules have changed in haven't hunted big game may be able to try it
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,46,"recent years, including prohibiting attached elec- for the first time without taking Hunter Educa-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,47,tronics (except for illuminated reticles) on most tion. See page 11 for more information.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,48,weapons. See page 22 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,49,Hunter Mentoring Program: The Hunter
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,50,Shed antler and horn gathering: Anyone Mentoring Program allows a youth to share a
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,51,"gathering sheds between Jan. 1 and May 31 mentor's hunting permit. To learn more, see"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,52,"must complete a free, online antler gathering the Hunter Mentoring Program on page 55 or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,53,ethics course and carry proof of completion with visit wildlife.utah.gov/mentoring.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,54,them in the field. See page 36 or visit wildlife.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,55,Hunting in Salt Lake County: Before you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,56,utah.gov/antler-gathering for more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,57,"hunt deer or elk in Salt Lake County, learn about"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,58,about these and other rules and requirements.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,59,special restrictions. See page 30 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,60,Trail camera and night-vision device
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,61,Check for closures: There may be late-season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,62,regulations: Trail cameras are prohibited on
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,63,road closures on federal and state lands. Before
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,64,"public land from July 31 to Dec. 31, with some"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,65,"heading into the field, please check with the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,66,exceptions for research and monitoring by land
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,67,managing agency for the area you plan to hunt.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,5,5,68,management agencies. The sale or purchase
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,1,6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,2,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,3,SNOITALUGER
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,4,DLEIF
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,5,EMAG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,6,GIB
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,7,HATU
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,9,Options for military members: Active Review application guidebook: If you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,10,military personnel may be eligible to purchase a have questions about the 2025 big game ap-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,11,"bonus or preference point if they were deployed plication period, hunt drawing or limited-entry"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,12,"during the 2025 big game application period. season dates, please see the 2025 Utah Big"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,13,"For details, see page 50 or visit wildlife.utah. Game Application Guidebook at wildlife.utah."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,14,gov/military. gov/guidebooks. That guidebook was printed in
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,15,February and is a companion to this book.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,16,Stay informed: We will communicate changes
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,17,that may affect you and your hunt via email and Guidebook corrections: If errors are
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,18,"social media. Visit wildlife.utah.gov/stay-con- found in this guidebook after it is printed, the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,19,nected to sign up for email updates and follow Division will correct them in the online copy.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,20,us on social media channels. Visit wildlife.utah.gov/guidebooks or the DWR
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,21,mobile app to view digital versions of all the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,22,Credit card processing fee: In order to cover
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,23,Division's guidebooks.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,24,our increasing costs for systems and electronic
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,25,"payment processing, the Division began charg- Protection from discrimination: This"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,26,ing a 2.2% processing fee on all credit card trans- agency receives federal financial assistance
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,27,"actions as of July 1, 2024. (The Utah Legislature from the U.S. Fish and Wildlife Service. Under"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,28,"authorized a fee up to 3% to cover these costs.) Title VI of the 1964 Civil Rights Act, Section"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,29,"504 of the Rehabilitation Act of 1973, Title II"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,30,Discounted licenses for disabled veter-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,31,"of the Americans with Disabilities Act of 1990,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,32,ans: The Division offers discounted hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,33,"the Age Discrimination Act of 1975, and Title"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,34,and combination licenses to Utah veterans who
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,35,"IX of the Education Amendments of 1972, the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,36,"were disabled in the line of duty. For details, see"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,37,U.S. Department of the Interior prohibits dis-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,38,page 10.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,39,"crimination on the basis of race, color, national"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,40,"Surrendering your permit: If you want origin, age, sex, or disability. If you believe"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,41,"to surrender your big game permit, you are that you have been discriminated against in"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,42,"strongly encouraged to do so at least 30 any facility, program, or activity, or if you need"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,43,"days before the season opens to avoid losing more information, please write to:"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,44,"previously-accrued bonus or preference points. Office of Diversity, Inclusion, and Civil Rights"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,45,"For details, see page 56 or visit wildlife.utah. U.S. Department of the Interior"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,46,"gov/refund. 1849 C Street, NW"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,47,"Points forfeiture for purchase of remain- Washington, D.C. 20250"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,48,ing general buck deer permit: If you pur-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,49,Private lands: The Division cannot guarantee
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,50,chase a general-season buck deer permit that's
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,51,access to any private land. You must obtain
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,52,"available after the big game drawing in 2025, you"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,53,documented permission from the landowner
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,54,will lose any preference points you've accrued for
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,55,or the landowner's authorized representative
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,56,general-season buck deer. To learn more about
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,57,before hunting on private lands. For more infor-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,58,"purchasing these permits, see page 15."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,59,"mation, please see Trespassing on page 30."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,60,National parks closed to hunting: All of
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,61,Division funding: The Division is mostly
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,62,Utah's national parks and monuments-except
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,63,funded by the sale of hunting and fishing
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,64,the Grand Staircase-Escalante and Bears Ears
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,65,licenses and through federal aid made possible
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,66,national monuments-are closed to hunting.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,67,by an excise tax on the sale of firearms and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,68,See page 29 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,6,6,69,other hunting- and fishing-related equipment.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,1,7
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,2,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,3,UTAH
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,4,BIG
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,5,GAME
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,6,FIELD
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,7,REGULATIONS
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,8,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,9,2 0 2 5 S E A S O N DAT E S
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,10,General-season dates Extended archery
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,11,season dates
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,12,Hunt Dates
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,13,Utah Admin. Rule R657-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,14,General archery buck deer Aug. 16-Sept. 12
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,15,You do not need to apply for an additional per-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,16,General muzzleloader Sept. 24-Oct. 2 mit to hunt during the extended archery seasons.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,17,buck deer As long as you obtain an archery buck deer or
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,18,Early general any legal Oct. 8-12 bull elk permit in 2025-and you complete the
