source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,9,number_or_money,5,2 0 2 5 S E A S O N DAT E S
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,13,code_citation,R657-5,Utah Admin. Rule R657-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,13,number_or_money,5,Utah Admin. Rule R657-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,14,date,Aug. 16-Sept. 12,General archery buck deer Aug. 16-Sept. 12
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,14,number_or_money,16,General archery buck deer Aug. 16-Sept. 12
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,14,number_or_money,12,General archery buck deer Aug. 16-Sept. 12
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,16,date,Sept. 24-Oct. 2,General muzzleloader Sept. 24-Oct. 2 mit to hunt during the extended archery seasons.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,16,number_or_money,24,General muzzleloader Sept. 24-Oct. 2 mit to hunt during the extended archery seasons.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,16,number_or_money,2,General muzzleloader Sept. 24-Oct. 2 mit to hunt during the extended archery seasons.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,18,date,Oct. 8-12,Early general any legal Oct. 8-12 bull elk permit in 2025-and you complete the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,18,number_or_money,8,Early general any legal Oct. 8-12 bull elk permit in 2025-and you complete the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,18,number_or_money,12,Early general any legal Oct. 8-12 bull elk permit in 2025-and you complete the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,18,number_or_money,2025,Early general any legal Oct. 8-12 bull elk permit in 2025-and you complete the
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,21,date,Oct. 18-26,General any legal weapon Oct. 18-26
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,21,number_or_money,18,General any legal weapon Oct. 18-26
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,21,number_or_money,26,General any legal weapon Oct. 18-26
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,24,date,Aug. 16-Sept. 17,General archery Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,24,number_or_money,16,General archery Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,24,number_or_money,17,General archery Aug. 16-Sept. 17
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,27,date,Aug. 16-Sept. 5,General archery Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,27,number_or_money,16,General archery Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,27,number_or_money,5,General archery Aug. 16-Sept. 5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,31,date,Oct. 4-10,Early general any legal Oct. 4-10 shotgun-straight walled rifle-only (HAMSS) and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,31,number_or_money,4,Early general any legal Oct. 4-10 shotgun-straight walled rifle-only (HAMSS) and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,31,number_or_money,10,Early general any legal Oct. 4-10 shotgun-straight walled rifle-only (HAMSS) and
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,34,date,Oct. 11-17,Late general any legal Oct. 11-17 archery hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,34,number_or_money,11,Late general any legal Oct. 11-17 archery hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,34,number_or_money,17,Late general any legal Oct. 11-17 archery hunts.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,36,date,Oct. 4-16,General any legal weapon Oct. 4-16 archery only general-season buck deer permit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,36,number_or_money,4,General any legal weapon Oct. 4-16 archery only general-season buck deer permit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,36,number_or_money,16,General any legal weapon Oct. 4-16 archery only general-season buck deer permit
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,38,number_or_money,DB0008,DB0008) may hunt deer on any of the extended
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,39,date,Oct. 29-Nov. 6,General muzzleloader Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,39,number_or_money,29,General muzzleloader Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,39,number_or_money,6,General muzzleloader Oct. 29-Nov. 6
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,42,number_or_money,19,General-season See page 19
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,43,number_or_money,8,"youth bull elk permit for dates extended archery units, see page 8 for details."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,45,date,Sept. 13-23,Draw-only youth any Sept. 13-23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,45,number_or_money,13,Draw-only youth any Sept. 13-23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,45,number_or_money,23,Draw-only youth any Sept. 13-23
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,48,number_or_money,18,"(see page 18 for more ing the extended areas and seasons, and for the"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,51,date,Aug. 1-Nov. 15,General-season private- Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,51,number_or_money,1,General-season private- Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,51,number_or_money,15,General-season private- Aug. 1-Nov. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,63,date,Aug. 16-Dec. 15,"and three days for antlerless big game within elk season (Aug. 16-Dec. 15), you may harvest"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,63,number_or_money,16,"and three days for antlerless big game within elk season (Aug. 16-Dec. 15), you may harvest"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,63,number_or_money,15,"and three days for antlerless big game within elk season (Aug. 16-Dec. 15), you may harvest"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,7,7,65,number_or_money,58,"To learn more, see the article on page 58 or even if the extended archery area overlaps a"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,1,number_or_money,8,8
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,9,number_or_money,2,2 0 2 5 S E A S O N DAT E S
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,9,number_or_money,0,2 0 2 5 S E A S O N DAT E S
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,9,number_or_money,5,2 0 2 5 S E A S O N DAT E S
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,15,date,Sept. 13,"Extended archery deer Sept. 13- mits, see the information box on page 13."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,15,number_or_money,13,"Extended archery deer Sept. 13- mits, see the information box on page 13."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,16,date,Oct. 15,(either sex) in the following Oct. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,16,number_or_money,15,(either sex) in the following Oct. 15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,18,date,Aug. 16-31,"Nine Mile, Green River Deer, elk and pronghorn on Aug. 16-31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,18,number_or_money,16,"Nine Mile, Green River Deer, elk and pronghorn on Aug. 16-31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,18,number_or_money,31,"Nine Mile, Green River Deer, elk and pronghorn on Aug. 16-31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,19,number_or_money,2025,Valley any open unit with archery 2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,22,date,"Sept. 1, 2025","South Wasatch Deer and elk on any open unit Sept. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,22,number_or_money,1,"South Wasatch Deer and elk on any open unit Sept. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,22,number_or_money,2025,"South Wasatch Deer and elk on any open unit Sept. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,23,date,"Jan. 15, 2026","with any legal weapon* Jan. 15, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,23,number_or_money,15,"with any legal weapon* Jan. 15, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,23,number_or_money,2026,"with any legal weapon* Jan. 15, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,24,date,Sept. 13,Extended archery deer Sept. 13-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,24,number_or_money,13,Extended archery deer Sept. 13-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,25,date,Nov. 30,(either sex) in the following Nov. 30 Pronghorn on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,25,date,Sept. 1,(either sex) in the following Nov. 30 Pronghorn on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,25,number_or_money,30,(either sex) in the following Nov. 30 Pronghorn on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,25,number_or_money,1,(either sex) in the following Nov. 30 Pronghorn on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,26,number_or_money,15,"extended archery areas: with any legal weapon 15, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,26,number_or_money,2025,"extended archery areas: with any legal weapon 15, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,27,date,Aug. 31,"Box Elder, West Bear River Bighorn sheep and moun- Aug. 31-Dec."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,27,number_or_money,31,"Box Elder, West Bear River Bighorn sheep and moun- Aug. 31-Dec."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,28,number_or_money,31,"Herriman South Valley tain goat on any open unit 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,28,number_or_money,2025,"Herriman South Valley tain goat on any open unit 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,31,date,"Aug. 1, 2025","Uinta Basin Bison on any open unit Aug. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,31,number_or_money,1,"Uinta Basin Bison on any open unit Aug. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,31,number_or_money,2025,"Uinta Basin Bison on any open unit Aug. 1, 2025-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,32,date,"Jan. 31, 2026","with any legal weapon Jan. 31, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,32,number_or_money,31,"with any legal weapon Jan. 31, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,32,number_or_money,2026,"with any legal weapon Jan. 31, 2026"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,34,date,Sept. 1,Wasatch Front Moose on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,34,number_or_money,1,Wasatch Front Moose on any open unit Sept. 1-Nov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,35,number_or_money,15,"West Cache with any legal weapon 15, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,35,number_or_money,2025,"West Cache with any legal weapon 15, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,36,date,Aug. 16,Extended archery elk Aug. 16- Turkey on any open unit April 1-May
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,36,number_or_money,16,Extended archery elk Aug. 16- Turkey on any open unit April 1-May
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,36,number_or_money,1,Extended archery elk Aug. 16- Turkey on any open unit April 1-May
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,37,date,Dec. 15,"(either sex) in the following Dec. 15 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,37,number_or_money,15,"(either sex) in the following Dec. 15 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,37,number_or_money,31,"(either sex) in the following Dec. 15 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,37,number_or_money,2025,"(either sex) in the following Dec. 15 31, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,43,number_or_money,2025,2025 Utah
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,54,number_or_money,2025,"In the 2025 session, the Utah Legislature authorized higher nonresident fees to help fund"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,56,date,"Sept. 1, 2025","increases will begin July 1, 2025 for hunting, fishing and combination licenses, and Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,56,number_or_money,1,"increases will begin July 1, 2025 for hunting, fishing and combination licenses, and Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,8,8,56,number_or_money,2025,"increases will begin July 1, 2025 for hunting, fishing and combination licenses, and Sept. 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,1,number_or_money,9,9
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,11,number_or_money,2.2,A 2.2% transaction fee applies to all online and in-person credit/debit card transactions.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,13,number_or_money,30,"License type Age Resident until June 30, 2025 starting July 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,13,number_or_money,2025,"License type Age Resident until June 30, 2025 starting July 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,13,number_or_money,1,"License type Age Resident until June 30, 2025 starting July 1, 2025"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,14,number_or_money,13,13 and under $11 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,14,number_or_money,$11,13 and under $11 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,14,number_or_money,$34,13 and under $11 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,14,number_or_money,$44,13 and under $11 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,15,number_or_money,14,14-17 $16 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,15,number_or_money,17,14-17 $16 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,15,number_or_money,$16,14-17 $16 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,15,number_or_money,$34,14-17 $16 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,15,number_or_money,$44,14-17 $16 $34 $44
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,16,number_or_money,365,365-day hunting license
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,17,number_or_money,18,18-64 $40 $120 $144
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,17,number_or_money,64,18-64 $40 $120 $144
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,17,number_or_money,$40,18-64 $40 $120 $144
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,17,number_or_money,$120,18-64 $40 $120 $144
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,17,number_or_money,$144,18-64 $40 $120 $144
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,9,9,18,number_or_money,65,65+ $31 $120 $144
