research_record_id,source_record_id,source_document_id,record_type,source_role,boundary_alignment_role,mapping_scope,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,candidate_historical_hunt_code,candidate_historical_relationship,candidate_match_status,candidate_hunt_name,candidate_species,candidate_sex_type,candidate_weapon,candidate_hunt_type,candidate_season,candidate_permits_2026_res,candidate_permits_2026_nr,candidate_permits_2026_total,candidate_permits_2026_source,source_title,source_species,source_category,source_organization,source_group,source_area,source_condition,year_start,year_end,public_visible,prediction_engine_source,source_pdf,source_page,source_repo_path,source_file_status,source_sha256,file_size_bytes,source_row_count,source_unique_hunt_codes,source_unique_boundary_ids,source_page_count,source_sheet_count,source_filename_years,source_path_years,source_file_modified_utc,permit_allotment_2026_promotion_status,permit_allotment_2026_promotion_notes,data_status,source_truth_status,mapping_review_required,mapping_method,mapping_notes,original_notes
research_library_0022,permit_2022_2024_conservation_0012,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,BR7313,444,,,MATCH_HIGH,Diamond Mtn/Vernal/Bonanza,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",5,0,5,,"2022-2024 Mule Deer Foundation Black Bear - South Slope, Bonanza/Diamond Mtn/Vernal",Black Bear,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Bonanza/Diamond Mtn/Vernal",Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0023,permit_2022_2024_conservation_0013,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,BR1000,5001,,,AMBIGUOUS_DATABASE_MATCH,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,Statewide,,,,,,2022-2024 Mule Deer Foundation Black Bear - Statewide,Black Bear,Conservation Permits,Mule Deer Foundation,MDF,Statewide,Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0024,permit_2022_2024_conservation_0014,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,BR7316,448,,,MATCH_HIGH,Wasatch Mtns West-Central,Black Bear,Either Sex,Multiseason,Limited Entry - Multiseason,"Mar. 28 - May 25 & May 25 - June 28 & July 5 - 31 & Aug. 1 - Aug. 31 & Sept. 1 - Oct. 25 & Nov 2 - Nov. 8, 2026",14,1,15,,"2022-2024 Mule Deer Foundation Black Bear - Wasatch Mtns, West-Central",Black Bear,Conservation Permits,Mule Deer Foundation,MDF,"Wasatch Mtns, West-Central",Multiseason,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0025,permit_2022_2024_conservation_0015,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1011,7,,,MATCH_HIGH,Book Cliffs,Deer,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,55,6,61,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Mule Deer Foundation Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Book Cliffs,Archery,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0026,permit_2022_2024_conservation_0016,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1044,7,,,AMBIGUOUS_DATABASE_MATCH,Book Cliffs,Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-25, 2026",8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Mule Deer Foundation Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Book Cliffs,Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0027,permit_2022_2024_conservation_0017,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1025,7,,,MATCH_HIGH,Book Cliffs,Deer,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,55,6,61,2026_RAC_CURRENT_YEAR_ALLOTMENT,2022-2024 Mule Deer Foundation Buck Deer - Book Cliffs,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Book Cliffs,Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0028,permit_2022_2024_conservation_0018,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1045,85,,,AMBIGUOUS_DATABASE_MATCH,"Fillmore, Oak Creek LE",Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Mule Deer Foundation Buck Deer - Fillmore, Oak Creek LE",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"Fillmore, Oak Creek LE",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0029,permit_2022_2024_conservation_0019,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1780,630,,,AMBIGUOUS_DATABASE_MATCH,Mt Dutton,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,,2022-2024 Mule Deer Foundation Buck Deer - Henry Mtns,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Henry Mtns,Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0030,permit_2022_2024_conservation_0020,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LD1001,163,DB1001,PREFIX_SWAP_LD_TO_DB,MATCH_HIGH,Paunsaugunt - Private Land Only,Deer,Buck,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 12 2025 - Private Land Only,,,,Utah DWR Hunt Planner,2022-2024 Mule Deer Foundation Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Paunsaugunt,Archery,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0031,permit_2022_2024_conservation_0021,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1771,29,,,AMBIGUOUS_DATABASE_MATCH,Cache,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,588,,2022-2024 Mule Deer Foundation Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Paunsaugunt,Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0032,permit_2022_2024_conservation_0022,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LD1006,163,DB1006,PREFIX_SWAP_LD_TO_DB,MATCH_HIGH,Paunsaugunt - Private Land Only,Deer,Buck,Muzzleloader,Limited Entry - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,,,,Utah DWR Hunt Planner,2022-2024 Mule Deer Foundation Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Paunsaugunt,Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0033,permit_2022_2024_conservation_0023,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,LD1006,163,DB1006,PREFIX_SWAP_LD_TO_DB,MATCH_HIGH,Paunsaugunt - Private Land Only,Deer,Buck,Muzzleloader,Limited Entry - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,,,,Utah DWR Hunt Planner,2022-2024 Mule Deer Foundation Buck Deer - Paunsaugunt,Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,Paunsaugunt,Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0034,permit_2022_2024_conservation_0024,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1046,185,,,AMBIGUOUS_DATABASE_MATCH,"San Juan, Elk Ridge",Deer,Buck,Multiseason,Limited Entry,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Mule Deer Foundation Buck Deer - San Juan, Elk Ridge",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"San Juan, Elk Ridge",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0035,permit_2022_2024_conservation_0025,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1780,630,,,AMBIGUOUS_DATABASE_MATCH,Mt Dutton,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,,"2022-2024 Mule Deer Foundation Buck Deer - South Slope, Diamond Mtn",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Diamond Mtn",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0036,permit_2022_2024_conservation_0026,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1780,630,,,AMBIGUOUS_DATABASE_MATCH,Mt Dutton,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,,"2022-2024 Mule Deer Foundation Buck Deer - South Slope, Diamond Mtn",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Diamond Mtn",Hunter's Choice of Season,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
research_library_0037,permit_2022_2024_conservation_0027,,permit_allocation,LIBRARY_CATALOG_SOURCE,ROW_LEVEL_CANDIDATE_BOUNDARY_ALIGNMENT,PERMIT_ALLOCATION_ROW,,,HISTORICAL_PREFIX_REVIEW_REQUIRED,HISTORICAL_PREFIX_REVIEW_REQUIRED,DB1038,206,,,MATCH_HIGH,Diamond Mtn,Deer,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,22,2,24,2026_RAC_CURRENT_YEAR_ALLOTMENT,"2022-2024 Mule Deer Foundation Buck Deer - South Slope, Diamond Mtn",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Diamond Mtn",Muzzleloader,2022,2024,NO,YES,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,,,,,,,,,2022,2022|2024,,NOT_PROMOTED_CATALOG_REVIEW_REQUIRED,Catalog/candidate row only. Permit values must not feed 2026 available allotment without reviewed source-date context and explicit promotion step.,extracted_permit_row,CATALOG_ONLY_NOT_TRUTH,YES,candidate_from_library_database_reconciliation_not_promoted,Candidate only. The 2022-2024 conservation rows predate/current-prefix changes; current hunt_code and boundary_id require reviewed crosswalk promotion.,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.
