source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,2026 DEER BUCK CACTUS BUCK ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CACTUS BUCK ANY LEGAL WEAPON.xlsx,,xlsx,2026,6560,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CONSERVATION ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION ANY LEGAL WEAPON.xlsx,,xlsx,2026,6578,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CONSERVATION ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION ARCHERY.xlsx,,xlsx,2026,6568,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CONSERVATION MULTISEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MULTISEASON.xlsx,,xlsx,2026,6593,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx,,xlsx,2026,6570,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK CWMU ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CWMU ANY LEGAL WEAPON.xlsx,,xlsx,2026,14340,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON EARLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON EARLY.xlsx,,xlsx,2026,6595,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON LATE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON LATE.xlsx,,xlsx,2026,6788,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,,xlsx,2026,9150,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ARCHERY.xlsx,,xlsx,2026,8709,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY MUZZLELOADER.xlsx,,xlsx,2026,8490,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED MUZZLELOADER.xlsx,,xlsx,2026,6770,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED RIFLE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED RIFLE.xlsx,,xlsx,2026,6780,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON EARLY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON EARLY.xlsx,,xlsx,2026,7488,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON LATE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON LATE.xlsx,,xlsx,2026,8747,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ARCHERY.xlsx,,xlsx,2026,8935,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON DEDICATED HUNTER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON DEDICATED HUNTER.xlsx,,xlsx,2026,9080,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON MUZZLELOADER.xlsx,,xlsx,2026,8701,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON RESTRICTED MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON RESTRICTED MUZZLELOADER.xlsx,,xlsx,2026,6763,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK GENERAL SEASON RESTRICTED RIFLE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON RESTRICTED RIFLE.xlsx,,xlsx,2026,6763,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E - PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E - PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,,xlsx,2026,6901,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E - PRIVATE LAND ONLY ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E - PRIVATE LAND ONLY ARCHERY.xlsx,,xlsx,2026,6723,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E - PRIVATE LAND ONLY MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E - PRIVATE LAND ONLY MUZZLELOADER.xlsx,,xlsx,2026,6577,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E - PRIVATE LAND ONLY RESTRICTED RIFLE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E - PRIVATE LAND ONLY RESTRICTED RIFLE.xlsx,,xlsx,2026,6576,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E ANY LEGAL WEAPON.xlsx,,xlsx,2026,7385,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E ARCHERY.xlsx,,xlsx,2026,7036,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E HAMSS HANDGUN ARCHERY MUZZLELOADER SHOTGUN OR STRAIGHT-WALLED RIFLE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E HAMSS HANDGUN ARCHERY MUZZLELOADER SHOTGUN OR STRAIGHT-WALLED RIFLE.xlsx,,xlsx,2026,6899,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E MULTISEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E MULTISEASON.xlsx,,xlsx,2026,6969,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E MUZZLELOADER.xlsx,,xlsx,2026,9500,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E RESTRICTED ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E RESTRICTED ARCHERY.xlsx,,xlsx,2026,6571,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E RESTRICTED MULTISEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E RESTRICTED MULTISEASON.xlsx,,xlsx,2026,6601,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E RESTRICTED MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E RESTRICTED MUZZLELOADER.xlsx,,xlsx,2026,6572,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK L.E RESTRICTED RIFLE.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK L.E RESTRICTED RIFLE.xlsx,,xlsx,2026,6571,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK MANAGEMENT BUCK DEER ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK MANAGEMENT BUCK DEER ANY LEGAL WEAPON.xlsx,,xlsx,2026,6773,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK MANAGEMENT BUCK DEER ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK MANAGEMENT BUCK DEER ARCHERY.xlsx,,xlsx,2026,6562,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK MANAGEMENT BUCK DEER MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK MANAGEMENT BUCK DEER MUZZLELOADER.xlsx,,xlsx,2026,6561,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK P.L.E ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK P.L.E ANY LEGAL WEAPON.xlsx,,xlsx,2026,6883,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK P.L.E ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK P.L.E ARCHERY.xlsx,,xlsx,2026,6676,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK P.L.E MULTISEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK P.L.E MULTISEASON.xlsx,,xlsx,2026,6717,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK P.L.E MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK P.L.E MUZZLELOADER.xlsx,,xlsx,2026,6674,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK STATEWIDE ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK STATEWIDE ANY LEGAL WEAPON.xlsx,,xlsx,2026,6589,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK TRIBAL ANY LEGAL WEAPON.xlsx,,xlsx,2026,6798,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK TRIBAL ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK TRIBAL ARCHERY.xlsx,,xlsx,2026,6722,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER BUCK TRIBAL MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK TRIBAL MUZZLELOADER.xlsx,,xlsx,2026,6722,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DEER HUNTERS CHOICE EXTENDED ARCHERY ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER HUNTERS CHOICE EXTENDED ARCHERY ARCHERY.xlsx,,xlsx,2026,6603,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM CONSERVATION ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DESERT BIGHORN SHEEP RAM CONSERVATION ANY LEGAL WEAPON.xlsx,,xlsx,2026,7000,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM ONCE-IN-A-LIFETIME ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DESERT BIGHORN SHEEP RAM ONCE-IN-A-LIFETIME ANY LEGAL WEAPON.xlsx,,xlsx,2026,7903,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 DESERT BIGHORN SHEEP RAM ONCE-IN-A-LIFETIME ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DESERT BIGHORN SHEEP RAM ONCE-IN-A-LIFETIME ARCHERY.xlsx,,xlsx,2026,6582,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS ANTLERLESS ELK CONTROL ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS ANTLERLESS ELK CONTROL ANY LEGAL WEAPON.xlsx,,xlsx,2026,6651,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS CONSERVATION ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS CONSERVATION ANY LEGAL WEAPON.xlsx,,xlsx,2026,6928,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS CWMU ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS CWMU ANY LEGAL WEAPON.xlsx,,xlsx,2026,10917,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS GENERAL SEASON ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS GENERAL SEASON ANY LEGAL WEAPON.xlsx,,xlsx,2026,14491,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS GENERAL SEASON ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS GENERAL SEASON ARCHERY.xlsx,,xlsx,2026,7280,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS GENERAL SEASON MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS GENERAL SEASON MUZZLELOADER.xlsx,,xlsx,2026,6961,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK ANTLERLESS PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK ANTLERLESS PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,,xlsx,2026,8736,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL CONSERVATION MULTISEASON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL CONSERVATION MULTISEASON.xlsx,,xlsx,2026,6724,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL CWMU ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL CWMU ANY LEGAL WEAPON.xlsx,,xlsx,2026,11909,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SEASON - ANY BULL ANY LEGAL WEAPON GENERAL BULL.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL GENERAL SEASON - ANY BULL ANY LEGAL WEAPON GENERAL BULL.xlsx,,xlsx,2026,6825,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SEASON - ANY BULL ANY LEGAL WEAPON YOUTH.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL GENERAL SEASON - ANY BULL ANY LEGAL WEAPON YOUTH.xlsx,,xlsx,2026,6587,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SEASON - ANY BULL MUZZLELOADER.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL GENERAL SEASON - ANY BULL MUZZLELOADER.xlsx,,xlsx,2026,6577,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SEASON - ARCHERY ARCHERY.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL GENERAL SEASON - ARCHERY ARCHERY.xlsx,,xlsx,2026,6623,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,2026 ELK BULL GENERAL SEASON - SPIKE BULL ANY LEGAL WEAPON.xlsx,processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 ELK BULL GENERAL SEASON - SPIKE BULL ANY LEGAL WEAPON.xlsx,,xlsx,2026,6578,false,internal_only,Do not expose directly in public hard-copy library.
